N,alpha_1,alpha_2,alpha_3,alpha_5,alpha_6,alpha_7,r,sigma_r,sigma_t,x0_1,x0_2,x0_3,x0_5,x0_6,x0_7,y0_1,y0_2,y0_3,y0_5,y0_6,y0_7
360.68204,3.7430463,3.7432652,3.756114,3.7449002,3.758161,3.7249868,76.83228,0.035752706,0.4868625,79.30373,79.6189,79.84519,81.35967,80.86732,83.59174,135.69284,135.27643,135.18405,135.55818,135.05302,136.02147
359.96582,3.7427971,3.7373374,3.75316,3.723844,3.73082,3.7275715,76.93071,0.043833632,0.45087838,79.40726,80.22238,79.84941,82.76581,82.76882,83.09369,135.7395,135.07343,135.28038,136.0056,135.8259,135.95798
359.36295,3.744094,3.745941,3.753253,3.7550511,3.7727559,3.734805,76.82313,0.037443742,0.47778636,79.29521,79.698105,79.80971,80.35925,79.50667,82.21372,135.69543,135.24187,135.18727,135.2848,134.60786,135.46144
358.7885,3.7440984,3.7441833,3.7517104,3.7432094,3.757739,3.7251697,76.84348,0.038017467,0.523683,79.308784,79.80839,79.83488,81.499695,80.412056,82.762985,135.72293,135.21031,135.20245,135.6409,134.93216,135.7169
357.71832,3.7414508,3.7459645,3.7491028,3.6987467,3.7339191,3.7030272,76.877556,0.040685177,0.46239996,79.34401,79.79262,79.79831,83.71164,81.780396,84.13757,135.71571,135.25513,135.24968,136.25444,135.42195,136.28229
357.66962,3.742364,3.7484105,3.7490287,3.7114928,3.7420015,3.7014909,76.90157,0.040952094,0.5356826,79.333626,79.72009,79.78981,83.02116,80.87954,83.950264,135.76154,135.32446,135.27383,136.10799,135.17886,136.26114
359.26483,3.7408926,3.7501333,3.7518713,3.7263947,3.7435403,3.7106242,76.865715,0.041135233,0.44504172,79.35343,79.68929,79.79449,82.12218,82.00079,83.81055,135.71188,135.29935,135.22859,135.82513,135.53458,136.14157
358.2432,3.744449,3.7431848,3.752402,3.740574,3.695245,3.7107077,76.86517,0.040683996,0.4839069,79.35901,79.52923,79.76558,81.062096,85.64105,83.83246,135.68248,135.38754,135.22318,135.52942,136.59052,136.14412
357.7794,3.7413156,3.737881,3.7501347,3.7654748,3.6445239,3.7044804,76.844406,0.043665916,0.41661832,79.37306,79.9268,79.75322,79.09579,89.14978,83.96567,135.6441,135.15216,135.21375,134.92155,137.45392,136.18092
359.85858,3.741338,3.7463899,3.755321,3.7562838,3.7284222,3.725204,76.90649,0.03538034,0.47233894,79.44945,79.44532,79.763954,80.35811,82.40532,83.01168,135.64848,135.47813,135.28171,135.35011,135.62506,135.86937
359.43445,3.742116,3.7406719,3.7526813,3.7356024,3.6790183,3.7248688,76.87488,0.03766712,0.5419576,79.31474,80.28253,79.79483,81.95057,86.890045,83.03656,135.74878,134.98575,135.23793,135.75351,136.8379,135.84232
358.4157,3.7433414,3.7475538,3.7494867,3.7272484,3.7366548,3.715859,76.85827,0.04191419,0.43920085,79.35394,79.63401,79.83621,81.96249,81.80237,83.2786,135.69489,135.32674,135.22235,135.76714,135.36531,135.9083
359.1739,3.741678,3.7506135,3.7519195,3.7497723,3.7956784,3.7014658,76.842514,0.036052857,0.5369908,79.27324,79.59422,79.861755,80.44418,77.81614,84.46075,135.7473,135.3519,135.2107,135.29129,133.9867,136.33665
358.22916,3.741494,3.7452185,3.7518983,3.760041,3.7422264,3.7100337,76.891624,0.045046467,0.51514506,79.33949,79.561806,79.77866,79.55333,81.992065,83.638435,135.7406,135.38098,135.26984,135.07478,135.51436,136.0575
358.1173,3.7412765,3.747692,3.7499938,3.7272456,3.7732127,3.7133265,76.87555,0.03524802,0.5156127,79.428795,79.607834,79.840485,82.085,79.066895,83.38542,135.64551,135.369,135.23778,135.79842,134.5209,135.96625
358.4446,3.7444649,3.748456,3.749811,3.74059,3.721259,3.7264695,76.91644,0.036857456,0.53507817,79.43062,79.529015,79.77137,80.896515,83.11816,82.690926,135.68605,135.44548,135.2961,135.51924,135.85672,135.79619
359.09866,3.7426221,3.751909,3.7536073,3.751883,3.7224708,3.719285,76.87143,0.044175845,0.51257116,79.43132,79.37848,79.87106,80.11734,83.14546,83.41017,135.62628,135.45918,135.23537,135.24957,135.85883,135.96155
358.14587,3.7388117,3.7390087,3.7513921,3.7197006,3.7682498,3.7233586,76.88376,0.047142573,0.48914778,79.38902,80.06502,79.92,82.49112,79.39018,82.84031,135.67203,135.11801,135.2414,135.9158,134.57246,135.84402
359.4567,3.742844,3.7459369,3.7532911,3.732176,3.6433222,3.7196124,76.8796,0.036167722,0.5410056,79.372696,79.646034,79.79735,81.408035,88.805374,83.34283,135.6963,135.32758,135.24248,135.57608,137.42508,135.97723
358.55164,3.7419376,3.7388523,3.7511146,3.7339437,3.8294156,3.722995,76.855484,0.03998156,0.4360392,79.333755,80.16018,79.81712,81.80452,75.097786,82.778244,135.6891,135.01613,135.22774,135.66481,132.90602,135.73283
358.9794,3.74076,3.7419999,3.753068,3.7146804,3.765797,3.710812,76.83674,0.043717053,0.5191776,79.40248,79.87743,79.80963,83.17091,79.680115,84.08237,135.603,135.1677,135.21257,136.01497,134.69418,136.19846
359.50555,3.739046,3.745209,3.7542348,3.7145848,3.7764282,3.7239866,76.96325,0.041244328,0.5202932,79.4623,79.84314,79.79619,83.20039,78.89684,83.03467,135.71979,135.31685,135.33308,136.15074,134.53323,135.96167
356.38736,3.7394724,3.743356,3.745979,3.7174964,3.7261722,3.7087586,76.87695,0.037367314,0.4573922,79.42619,79.547,79.83716,82.22377,81.70948,83.2842,135.65454,135.40886,135.23709,135.83772,135.4224,135.9561
358.43347,3.7384908,3.7472734,3.7511387,3.754523,3.757542,3.7075367,76.84487,0.0402166,0.584784,79.38749,79.58999,79.83043,80.12353,80.922585,83.90727,135.6217,135.36172,135.2097,135.21071,135.15805,136.14449
357.47638,3.7384572,3.7430465,3.7480648,3.754317,3.7272494,3.7056558,76.86145,0.03756271,0.4838752,79.48872,79.89284,79.82325,80.00649,81.72268,83.563934,135.54156,135.21886,135.22449,135.23416,135.38687,136.06078
356.82315,3.7423744,3.7460723,3.7443733,3.7494984,3.8323243,3.713019,76.88505,0.036644906,0.48149616,79.34586,79.60586,79.87492,80.10588,74.91004,83.26949,135.74292,135.35672,135.24515,135.25557,132.8221,135.9681
357.20618,3.740264,3.747531,3.746741,3.756296,3.8014154,3.713577,76.89616,0.03892435,0.5330376,79.40055,79.488365,79.82855,79.70029,76.868706,83.20058,135.68686,135.44489,135.2681,135.15253,133.64137,135.94034
359.50787,3.7435112,3.7499015,3.7531068,3.7111797,3.6653185,3.7147686,76.851006,0.03744142,0.47934148,79.331726,79.5986,79.80483,83.28262,87.3743,83.69858,135.68979,135.33073,135.2169,136.0894,137.01456,136.06892
358.2749,3.7400105,3.7456026,3.751812,3.745142,3.6754003,3.7163901,76.89569,0.035792638,0.5607904,79.42144,79.769646,79.848145,81.08052,85.52907,83.53765,135.6691,135.2842,135.25478,135.55865,136.60239,136.0732
360.39157,3.743392,3.7435682,3.7552972,3.767134,3.7440166,3.7185595,76.86163,0.03755517,0.5189885,79.29294,79.895676,79.84224,79.90782,81.65377,83.42379,135.74261,135.16872,135.22527,135.1598,135.42941,135.98671
359.59558,3.7436924,3.7417347,3.7536192,3.7753017,3.71962,3.7207353,76.89662,0.037907977,0.5087447,79.36229,79.981415,79.83615,79.212006,83.30942,83.44993,135.7203,135.16487,135.2583,135.01814,135.96028,136.04086
358.96448,3.7439902,3.7436469,3.7540853,3.7635415,3.7410774,3.7096856,76.89635,0.037905492,0.55069906,79.35234,79.62659,79.79969,79.02104,81.6319,83.546074,135.7434,135.36153,135.2649,134.93222,135.36966,136.09529
357.6477,3.7397094,3.7466903,3.7486093,3.743586,3.735484,3.7115865,76.879166,0.03665353,0.43650454,79.367645,79.34778,79.868004,80.58439,81.80896,83.441765,135.69412,135.4873,135.23935,135.40071,135.49113,136.02278
356.92596,3.739112,3.7449284,3.7471886,3.7244222,3.6878965,3.7239351,76.85195,0.03734273,0.43075466,79.39237,79.57708,79.84208,81.78015,84.9545,82.36896,135.6331,135.33873,135.21593,135.70657,136.34273,135.57516
357.367,3.7418451,3.7405117,3.7479115,3.7311616,3.7139182,3.7167985,76.84262,0.037575204,0.4284446,79.312935,79.8236,79.8488,81.81732,83.15214,83.16453,135.70369,135.19514,135.19919,135.7049,135.8555,135.85623
357.55777,3.7423458,3.742975,3.74827,3.7244947,3.7533138,3.7002861,76.840034,0.03658986,0.42370623,79.28613,79.56887,79.85851,81.928375,80.33296,84.56577,135.71867,135.33147,135.2041,135.74655,134.94295,136.38858
360.44083,3.7406425,3.7455027,3.7569602,3.7352228,3.6586816,3.7327108,76.89121,0.03797946,0.46760848,79.382355,79.988594,79.827934,81.62354,88.00738,82.70777,135.68155,135.17307,135.25853,135.71912,137.18114,135.74307
360.32138,3.7395034,3.7473369,3.7539794,3.7362142,3.7965374,3.7194936,76.84966,0.033911698,0.47294196,79.36356,79.68948,79.8386,81.5368,78.22202,83.577545,135.6443,135.27518,135.20868,135.61436,134.19246,136.02963
359.85825,3.7420528,3.749566,3.7535486,3.762437,3.8007436,3.7249625,76.88707,0.040135458,0.4605231,79.454895,79.53494,79.79423,80.272026,77.446625,83.40559,135.63087,135.39278,135.2538,135.32544,133.89787,136.0233
359.7501,3.7430756,3.7409525,3.7536302,3.776909,3.7549012,3.7344298,76.9313,0.046367392,0.5282062,79.40309,79.967636,79.79762,78.72134,80.70947,82.57904,135.75333,135.21938,135.29369,134.90979,135.15865,135.76054
357.68976,3.7420044,3.7484658,3.7498963,3.7417047,3.660479,3.7160342,76.85575,0.043007977,0.4526159,79.36506,79.44038,79.76668,80.8706,87.567696,83.2357,135.64091,135.41243,135.23029,135.42519,137.05664,135.88441
357.9521,3.7418246,3.7502065,3.7490382,3.7252352,3.705586,3.7070642,76.86352,0.046844244,0.4800148,79.38762,79.448364,79.862206,81.736626,83.66997,83.81166,135.69061,135.42198,135.22874,135.64847,136.03215,136.15016
358.48193,3.7429495,3.7447846,3.7504683,3.7137394,3.7042258,3.7234075,76.87621,0.043393664,0.48769587,79.42119,79.858376,79.82349,83.42502,84.48392,82.925705,135.6773,135.21538,135.23943,136.16048,136.30832,135.82547
358.64572,3.7423332,3.7482584,3.7509716,3.7248075,3.8127904,3.7174613,76.81954,0.045554265,0.4881684,79.41876,79.562325,79.79192,82.10585,76.77796,83.244606,135.59964,135.31042,135.18082,135.70193,133.61702,135.87057
355.71448,3.7412658,3.73996,3.7441626,3.6816833,3.7193415,3.7000937,76.89061,0.03677298,0.4413247,79.40928,79.93535,79.80251,84.87739,82.60071,83.50921,135.68521,135.18344,135.26315,136.50198,135.70412,136.05074
359.7965,3.7442858,3.751397,3.7542593,3.7293644,3.776141,3.7260149,76.85375,0.043851078,0.46170855,79.33091,79.47772,79.85654,81.91772,79.33592,83.06248,135.71648,135.4021,135.21329,135.74649,134.55104,135.85765
359.43954,3.7403073,3.7461348,3.7533078,3.7224145,3.7474208,3.708915,76.88537,0.039835818,0.4859108,79.35185,79.59477,79.79784,82.24252,81.32635,84.088486,135.73558,135.37224,135.25906,135.85985,135.26366,136.28502
357.54648,3.739927,3.7463126,3.747169,3.7833207,3.8029428,3.7120235,76.88368,0.044020325,0.46133387,79.34748,79.65892,79.84874,77.604706,76.713615,83.62555,135.73041,135.35368,135.2461,134.51112,133.5886,136.10033
361.70282,3.7443635,3.7452445,3.7597601,3.7715988,3.7443771,3.726845,76.83179,0.03511395,0.4498473,79.292854,79.69099,79.794334,79.44592,81.87913,83.45802,135.70488,135.25293,135.19165,134.96977,135.42566,135.97922
360.02078,3.745301,3.7470624,3.7557726,3.7776375,3.7618344,3.7177184,76.86451,0.040925168,0.5203646,79.27829,79.70445,79.76072,78.484436,79.68615,83.67443,135.76398,135.2814,135.23335,134.76407,134.7253,136.08502
357.59525,3.7419348,3.7523818,3.7494094,3.7232053,3.792958,3.7283258,76.825035,0.043799732,0.5022768,79.31777,79.12462,79.75444,82.282394,77.71805,82.2974,135.68666,135.5334,135.20076,135.76129,133.87578,135.50244
361.44196,3.7442615,3.746835,3.7589333,3.7253487,3.670711,3.7275712,76.884224,0.03147603,0.44339484,79.37046,79.84169,79.7808,82.90919,87.68197,83.488846,135.70944,135.24034,135.25581,135.99136,137.15363,136.04408
358.46115,3.7407014,3.7433355,3.7496994,3.7737012,3.6991084,3.707333,76.858765,0.038819198,0.50716573,79.35522,79.91541,79.856804,79.1012,84.732216,83.7065,135.67365,135.15024,135.22375,134.92726,136.3752,136.0949
359.53094,3.7424905,3.7430425,3.7529757,3.7583215,3.8211572,3.7114239,76.867065,0.038542148,0.4897272,79.32542,79.67381,79.854866,79.77568,76.4794,83.90365,135.7225,135.31071,135.22533,135.1434,133.48152,136.14296
357.4707,3.7443376,3.7395005,3.748155,3.7305808,3.628766,3.706928,76.8728,0.04024318,0.4977975,79.2762,80.01532,79.79728,81.68665,89.60768,83.631676,135.78334,135.10834,135.23842,135.66951,137.51979,136.0631
359.0568,3.7414813,3.7480712,3.7511458,3.7041311,3.7262945,3.7254782,76.8439,0.03884363,0.44525594,79.38789,79.600395,79.825935,83.85593,83.114784,82.992744,135.63173,135.32224,135.1995,136.1968,135.85628,135.81194
358.3612,3.7439353,3.7448657,3.7498133,3.706368,3.7294629,3.702281,76.84141,0.04280604,0.47999093,79.24511,79.612,79.82248,83.761826,82.35226,83.9137,135.75813,135.31062,135.20244,136.19992,135.57251,136.1395
357.5861,3.7432413,3.748216,3.7481735,3.7228615,3.7560163,3.724769,76.85447,0.042199522,0.44951606,79.340706,79.38255,79.78549,81.99341,80.71221,82.60537,135.69115,135.46388,135.20844,135.76051,135.001,135.67238
360.41232,3.7410944,3.7435462,3.7563112,3.7773972,3.7356408,3.7108984,76.8792,0.035141923,0.4759998,79.436104,79.75726,79.8332,78.857704,83.04738,84.36067,135.62404,135.25615,135.24492,134.81963,135.84406,136.35873
358.1117,3.7423615,3.7378266,3.74874,3.7251577,3.7606165,3.7142768,76.9151,0.042886812,0.5621699,79.41777,80.120384,79.80282,82.12727,79.7483,83.47214,135.70642,135.13936,135.27795,135.89735,134.80066,136.07202
359.22498,3.743749,3.7482188,3.7525291,3.7228413,3.6873379,3.7196186,76.87008,0.041407943,0.48239672,79.35615,79.69836,79.7752,82.80663,85.257164,83.2653,135.70308,135.27681,135.23788,135.94983,136.47833,135.94145
360.6222,3.743019,3.7449558,3.7560828,3.7330916,3.6938052,3.7208598,76.86542,0.043616254,0.47844255,79.31727,79.736015,79.82625,82.097015,85.28233,83.560074,135.7332,135.2622,135.22417,135.82797,136.4788,136.02698
356.8507,3.7416322,3.7409403,3.74715,3.7202408,3.78394,3.7130694,76.90341,0.04454925,0.5557037,79.336136,79.79666,79.790535,81.94692,79.079056,83.37382,135.78917,135.286,135.26813,135.81401,134.5323,136.03362
358.25867,3.7418544,3.745387,3.7512364,3.7412446,3.674374,3.7159085,76.884026,0.042808518,0.42052692,79.39192,79.637634,79.85205,81.31806,87.175446,83.33413,135.66022,135.34428,135.242,135.60757,137.04924,135.9914
358.9249,3.7388527,3.7431688,3.7504768,3.7191167,3.738212,3.7224078,76.86966,0.039181694,0.53677297,79.466705,79.63297,79.82667,83.54689,81.483086,83.17259,135.59305,135.33287,135.23051,136.11995,135.32068,135.91551
359.62198,3.7428403,3.748324,3.7546985,3.7117925,3.708017,3.7330935,76.888466,0.045620665,0.45676205,79.32682,79.6997,79.807526,83.29424,84.993454,82.344925,135.75266,135.33704,135.25308,136.0494,136.40462,135.5854
358.86346,3.7424662,3.7474854,3.7518766,3.7218595,3.6387599,3.7070792,76.875626,0.042102315,0.43862984,79.42464,79.47566,79.80554,82.492645,89.09356,84.228165,135.64755,135.4421,135.23843,135.9633,137.42186,136.28935
359.276,3.7437806,3.7439935,3.7541344,3.7016406,3.69994,3.7198064,76.90964,0.04575132,0.45911658,79.379395,79.636566,79.79648,84.154724,84.978935,83.3029,135.72978,135.3885,135.28409,136.32994,136.46375,135.98615
359.89865,3.740914,3.7492702,3.7548277,3.7486448,3.7545626,3.7289903,76.89743,0.041943733,0.49816528,79.439255,79.625786,79.83196,80.98567,81.21849,82.78023,135.66252,135.35403,135.2552,135.52306,135.28607,135.80592
357.84705,3.742584,3.7371292,3.7482655,3.743193,3.8573592,3.7047293,76.86864,0.049748898,0.5783064,79.35736,79.931206,79.853645,81.03964,73.63188,83.73441,135.69115,135.16069,135.2321,135.52399,132.26941,136.0853
359.19968,3.743228,3.7534397,3.7514427,3.715996,3.878229,3.7103863,76.85927,0.04356856,0.44401205,79.3483,79.324005,79.87431,82.57502,72.01887,83.99876,135.6962,135.496,135.21994,135.97922,131.49947,136.19937
357.745,3.7392437,3.742374,3.7496786,3.7071893,3.636264,3.7144752,76.87111,0.04331197,0.4531848,79.407455,79.88521,79.82425,83.25374,89.41739,83.434494,135.66464,135.19534,135.24109,136.16818,137.51424,135.99841
359.0606,3.7432413,3.7482402,3.7518628,3.7333255,3.8391109,3.7168818,76.87314,0.044133842,0.42266005,79.32429,79.554115,79.83445,81.206184,74.67342,83.43081,135.74574,135.38477,135.24573,135.58649,132.7297,136.00075
358.70514,3.741838,3.7424102,3.751944,3.7539518,3.8074353,3.7170103,76.82002,0.04455377,0.43252206,79.23027,79.8001,79.79851,80.02058,76.26221,83.38105,135.74545,135.2118,135.19179,135.16699,133.33566,135.9302
358.59344,3.7436142,3.7463748,3.751715,3.7519672,3.789955,3.709396,76.832466,0.044777796,0.45071343,79.322174,79.620895,79.80704,80.18941,78.491135,83.55069,135.69984,135.30074,135.19508,135.22346,134.22887,136.03583
359.23743,3.7421837,3.745956,3.7526128,3.7265234,3.7422678,3.713846,76.90831,0.03891675,0.48142865,79.4447,79.72601,79.88857,82.05724,82.07851,83.33238,135.67648,135.32805,135.26222,135.83606,135.52869,135.99745
358.96304,3.7417693,3.7493975,3.7524295,3.7461908,3.7162218,3.7162862,76.84608,0.034023892,0.4962674,79.32035,79.5597,79.87364,81.17788,83.30552,83.2353,135.67534,135.34291,135.2081,135.50412,135.89554,135.91617
356.69687,3.73931,3.738554,3.743907,3.7193062,3.7270522,3.712818,76.84834,0.036985077,0.44325805,79.34152,79.80564,79.893,82.636696,82.45392,83.24939,135.6991,135.21938,135.20204,135.94629,135.63365,135.89156
355.60068,3.7389817,3.741272,3.7442462,3.7503843,3.708013,3.6880178,76.86392,0.040190976,0.5620742,79.35987,79.537674,79.81495,79.73368,83.02892,84.22625,135.68074,135.38383,135.2313,135.1376,135.86879,136.3069
358.20734,3.741311,3.749675,3.7522523,3.7449408,3.6913779,3.7276125,76.8392,0.0398904,0.5712459,79.253624,79.15476,79.76713,80.57123,85.137085,82.64535,135.73477,135.54155,135.20758,135.35124,136.36298,135.69234
358.7025,3.7407253,3.7432415,3.7512085,3.7520597,3.761184,3.7128482,76.78886,0.038523406,0.56384814,79.26218,79.89278,79.793655,80.67457,79.67703,83.76345,135.6726,135.0854,135.1573,135.30283,134.5924,136.04494
358.9513,3.7420087,3.7413764,3.7518213,3.6890063,3.693131,3.7282908,76.902664,0.046605192,0.55030876,79.39816,79.704216,79.78244,84.81133,84.70405,82.704926,135.72119,135.33289,135.26439,136.50513,136.35101,135.775
357.11807,3.7413652,3.7455833,3.7486978,3.702858,3.799605,3.7201636,76.884605,0.036853492,0.47769365,79.327675,79.77344,79.80003,83.27872,77.05974,82.96602,135.74088,135.28056,135.25172,136.09319,133.73895,135.8542
359.2778,3.7393384,3.7402093,3.7520967,3.7514226,3.7663152,3.7189403,76.83177,0.0391621,0.47372556,79.47947,79.788124,79.87335,80.707855,79.97933,83.47319,135.52339,135.22774,135.18219,135.36089,134.70815,135.98853
357.27054,3.743536,3.74743,3.7477522,3.702449,3.7295525,3.7032535,76.91455,0.04527717,0.48422682,79.28609,79.547386,79.794495,83.54085,82.38099,84.055046,135.82257,135.4216,135.27287,136.25064,135.66183,136.29095
359.41296,3.740421,3.7454393,3.754219,3.7409656,3.7810028,3.709372,76.86337,0.041259393,0.49410537,79.38264,79.87979,79.75055,81.35717,78.98551,84.18286,135.62965,135.18417,135.2339,135.54977,134.47021,136.27028
357.52716,3.740458,3.751308,3.7505538,3.729794,3.757127,3.7123315,76.87278,0.035715006,0.43698218,79.38268,79.328674,79.81933,81.75903,80.22362,83.54191,135.6616,135.51776,135.24472,135.70918,134.92023,136.06047
357.68558,3.7407699,3.738283,3.7487564,3.742934,3.7990932,3.7126634,76.832306,0.04231388,0.5309664,79.32121,79.75063,79.830376,80.68187,77.400475,83.433525,135.6902,135.21802,135.1965,135.37921,133.82697,135.96614
361.00455,3.73929,3.7491426,3.7579277,3.7559242,3.6987824,3.7308483,76.88098,0.035508737,0.5748778,79.470024,79.472534,79.76918,80.45953,84.77978,83.13579,135.61465,135.41808,135.25995,135.36292,136.33159,135.89798
357.99384,3.7402587,3.75074,3.7501688,3.7166314,3.802303,3.719975,76.91939,0.04219115,0.52328277,79.392166,79.5868,79.77804,82.462425,76.92265,82.91554,135.72835,135.41182,135.28975,135.94226,133.73186,135.85333
356.85867,3.7400124,3.742098,3.7482717,3.7396195,3.834082,3.7121594,76.88874,0.04385092,0.5411534,79.427155,79.89991,79.775925,80.9912,74.84203,83.16995,135.64995,135.20639,135.25081,135.52081,132.87013,135.92982
358.51297,3.7430649,3.746614,3.7519443,3.7341714,3.7000864,3.7062461,76.871185,0.046221748,0.5110419,79.300446,79.34049,79.720375,81.37215,84.43286,83.91044,135.74219,135.4768,135.24112,135.60587,136.19296,136.17691
359.96982,3.7449195,3.744971,3.7531905,3.753595,3.7596338,3.721007,76.90702,0.041247964,0.58893734,79.33214,79.83222,79.85298,80.57527,80.61294,83.45899,135.7836,135.26912,135.28075,135.40201,135.05666,136.04346
358.41364,3.7413514,3.7489636,3.7507498,3.7629833,3.7237236,3.7132614,76.880104,0.03753807,0.608527,79.39838,79.51248,79.815094,79.993996,82.93094,83.38567,135.68358,135.42897,135.2609,135.19054,135.84341,135.9845
360.2464,3.7420955,3.7442777,3.7548034,3.74021,3.7223916,3.7231407,76.870995,0.03506407,0.4278012,79.39415,79.91435,79.82015,81.796776,83.43578,83.35764,135.64792,135.16455,135.23859,135.72182,135.97896,135.98996
358.48114,3.7405777,3.7468479,3.7519193,3.707143,3.8025272,3.7172422,76.85651,0.043437757,0.47302905,79.38068,79.63264,79.71871,83.65935,77.37687,83.20843,135.67159,135.35202,135.23209,136.17876,133.89005,135.86115
359.42035,3.7415586,3.744188,3.752789,3.78603,3.7114995,3.7238681,76.86203,0.038078643,0.5067368,79.39515,79.67208,79.92746,78.37594,84.141815,83.32662,135.66498,135.31421,135.21518,134.69264,136.18999,135.94713
358.72562,3.7411675,3.7460182,3.7515538,3.7425542,3.7226536,3.722897,76.85425,0.045455866,0.48231447,79.40589,79.88229,79.83765,81.01191,83.025276,82.67809,135.62805,135.19127,135.21805,135.44298,135.87215,135.68886
360.06668,3.7456238,3.7525413,3.7564116,3.7506948,3.7450838,3.724584,76.878426,0.035321552,0.47233286,79.3263,79.25288,79.812744,80.90509,81.73505,83.28032,135.7375,135.5611,135.24226,135.46805,135.43794,135.96208
359.9336,3.7424695,3.7430422,3.7557864,3.7498822,3.7620797,3.7189336,76.87902,0.03576772,0.50010365,79.41348,79.86057,79.81543,80.72048,80.5675,83.42314,135.65251,135.19675,135.24614,135.42062,135.02292,136.03694
