N,alpha_1,alpha_2,alpha_3,alpha_5,alpha_6,alpha_7,r,sigma,x0_1,x0_2,x0_3,x0_5,x0_6,x0_7,y0_1,y0_2,y0_3,y0_5,y0_6,y0_7
359.69388,3.739296,3.8011239,3.7611518,3.8310735,3.663478,3.6757305,77.38842,0.3490915,79.92702,76.190506,79.31817,74.64254,88.1846,86.38632,135.94109,137.53261,135.81445,133.70781,137.84167,137.72969
363.03714,3.746832,3.7294672,3.7588165,3.724215,3.654892,3.793985,77.5198,0.36287326,79.73941,81.6103,80.00488,83.320526,88.56474,78.69245,136.3546,134.92168,135.9413,136.77586,137.7336,134.72897
361.9182,3.7422736,3.6946645,3.7564468,3.8161273,3.8562036,3.6883943,77.62189,0.33153698,80.089455,83.624245,80.04314,76.13276,73.96032,86.0045,136.11525,133.8988,135.95618,134.79156,133.54106,137.79012
358.7401,3.7404735,3.7627325,3.7519486,3.6722908,3.8568308,3.700639,77.29413,0.3657424,79.76356,78.729866,79.82395,86.454796,73.12817,84.46912,135.81737,136.1032,135.62662,137.04062,132.53615,136.78523
359.96835,3.743697,3.775747,3.7517996,3.819119,3.7330165,3.7087362,77.64033,0.34809777,79.78546,78.11702,80.12212,75.509735,82.599464,83.987755,136.40762,137.00595,136.06157,134.58171,136.39818,136.93576
360.30872,3.7363367,3.789681,3.7475617,3.7659776,3.8144479,3.6864383,77.544586,0.355236,80.20164,77.119774,80.44428,79.251785,76.868,85.85941,135.8238,137.48256,135.8496,135.62637,134.45297,137.76373
359.77634,3.7364037,3.7763314,3.7601013,3.7524219,3.779472,3.6672924,77.30357,0.3243043,80.064575,77.728836,79.40882,80.460976,79.15087,86.99066,135.76965,136.75368,135.69377,135.71558,135.05688,137.73239
361.27847,3.750658,3.7424092,3.7607996,3.863166,3.891605,3.7066905,77.36003,0.33562374,79.2909,80.194435,79.62022,72.73018,71.68742,84.74525,136.38792,135.575,135.82979,133.12955,132.08763,136.92447
359.87344,3.7316012,3.6882963,3.7547328,3.8878639,3.8761723,3.8151844,77.48535,0.34070712,80.345634,84.10982,79.82527,70.63946,71.926094,76.46149,135.68423,133.57736,135.9121,132.24043,131.88274,133.58598
359.40863,3.7403104,3.7845442,3.7520616,3.7580802,3.8835013,3.8062222,77.85921,0.3417214,80.06331,77.46246,80.025444,79.45289,70.85225,76.54486,136.40697,137.86319,136.2092,136.19014,132.14305,134.17256
358.52805,3.7445848,3.7170522,3.7519827,3.7369103,3.844886,3.6676202,77.44596,0.31105185,79.62571,81.917595,79.81251,81.16004,73.55276,86.64436,136.25548,134.79909,135.79367,136.28265,132.89838,137.91014
359.146,3.755019,3.73128,3.756907,3.8705606,3.8902845,3.627255,77.41786,0.34321502,78.903114,80.70555,79.64737,71.85116,70.425156,89.83758,136.782,135.26187,135.86453,132.69872,131.63501,138.81755
359.32245,3.7444358,3.7359426,3.754103,3.8373144,3.8562446,3.6746213,77.55446,0.32833606,79.67059,80.72867,79.76726,74.07202,73.371025,86.34963,136.33507,135.55202,135.94023,134.07907,132.88162,138.01729
359.741,3.7332685,3.7215188,3.755989,3.8010883,3.8379333,3.6729035,77.679924,0.3667228,80.56906,81.83889,79.686325,76.88864,74.50522,86.54487,135.72142,135.16408,136.06857,134.89381,133.10327,138.08841
357.97986,3.7596684,3.7695901,3.7413206,3.6189735,3.788462,3.7601702,77.34486,0.33375955,78.66176,78.31004,80.44869,89.84903,77.926414,79.87715,136.98402,136.59378,135.74048,137.72107,134.4277,134.94675
359.02036,3.7559915,3.7821019,3.7497706,3.7108512,3.7658348,3.712857,77.69199,0.36001742,79.1766,77.64311,80.02843,82.974236,79.79063,83.496025,136.9345,137.2893,136.04918,136.93822,135.66766,137.01096
358.24567,3.7244687,3.7376852,3.7448974,3.8434024,3.687327,3.7347226,77.3163,0.34436873,80.51096,80.47965,80.355515,73.28994,85.47037,81.819244,135.06212,135.40234,135.55641,133.4575,136.78362,135.61919
357.21124,3.746709,3.7376664,3.747374,3.6750417,3.7683456,3.691076,77.47816,0.33765635,79.38676,80.50187,79.96456,85.735176,78.9092,84.62391,136.44766,135.87517,135.77016,137.67761,135.32162,137.19675
359.57864,3.7442708,3.7243598,3.7552242,3.6756308,3.8135657,3.7173395,77.42535,0.32287377,79.661,81.5131,79.76295,86.17734,76.3262,83.3233,136.24712,135.3232,135.7369,137.00299,134.29712,136.69012
359.61954,3.7404664,3.8234036,3.746337,3.7208111,3.6862516,3.8022141,77.722496,0.3488168,80.147865,74.58369,80.378624,82.60558,85.940506,77.22771,136.3075,138.58398,135.99292,137.00555,137.88821,134.17134
357.9631,3.7425234,3.7511625,3.7544436,3.8589313,3.7107987,3.7848232,77.39304,0.31886253,79.52347,79.46954,79.5856,72.12767,83.59324,78.12406,136.21268,136.1296,135.80177,133.12222,136.8564,134.38344
359.38068,3.7445643,3.7565088,3.7470984,3.8285906,3.8116136,3.7334483,77.02892,0.317612,79.37973,78.98856,80.25388,74.91334,76.81804,82.1443,135.7549,135.94022,135.41602,133.65253,133.25876,135.71568
362.11984,3.7333057,3.7081256,3.7647707,3.783296,3.6765287,3.7020519,77.33364,0.35739547,80.43467,82.79181,79.52242,78.49142,87.30061,85.23505,135.47937,134.0514,135.79234,135.55763,137.38309,137.11967
357.82486,3.7349837,3.793851,3.7460961,3.7954907,3.7203877,3.7190046,77.69812,0.325087,80.28868,76.69436,80.07895,76.47492,82.443756,82.67378,135.93845,137.6725,135.99806,134.87021,137.05081,136.64958
360.88312,3.7373207,3.720826,3.7647228,3.631347,3.7545657,3.712647,77.83915,0.351633,80.43022,82.077255,79.19943,89.648415,81.19754,83.8781,136.12592,135.24377,136.37602,138.4749,135.95944,137.15076
360.04813,3.7415955,3.6964025,3.7550874,3.7841883,3.696416,3.8229992,77.73986,0.33239612,80.029594,83.543236,80.00029,78.21818,85.17708,75.88672,136.31546,134.28578,136.21059,135.13667,137.25272,133.82045
358.5648,3.744763,3.7243054,3.751639,3.7321427,3.7037973,3.6630487,77.36266,0.33564472,79.54232,81.446075,79.820724,81.22437,84.396126,87.23263,136.22588,134.96585,135.66681,135.74495,136.40453,137.61841
357.94363,3.741186,3.6993568,3.7508686,3.7501159,3.673958,3.6615808,77.36149,0.31207347,79.71825,82.861694,79.79672,79.734116,86.31974,87.23722,136.08955,133.96753,135.73253,135.82231,136.93478,137.62775
358.1067,3.74483,3.7043483,3.7540343,3.807923,3.8862243,3.701526,77.30235,0.3160646,79.50649,82.378044,79.41887,75.98379,70.76389,84.23715,136.19093,134.1486,135.74202,134.14243,131.68346,136.57808
359.55756,3.7377503,3.7220294,3.7540858,3.7937162,3.8275146,3.6831033,77.413124,0.3266633,80.02859,81.67599,79.831184,77.0681,75.44783,85.98904,135.84972,134.8188,135.80434,134.90498,133.94386,137.46558
359.74524,3.748859,3.716039,3.7558436,3.8198926,3.7880883,3.7626793,77.87267,0.35264474,79.647644,82.245,79.80626,75.71801,78.761055,80.045265,136.76028,135.23071,136.2739,134.79057,135.18256,135.77847
360.04956,3.7463765,3.8413632,3.7487333,3.8422956,3.8632808,3.789674,77.31722,0.3258022,79.47875,73.29505,80.34685,74.43664,73.1312,78.37583,136.28358,138.78516,135.53622,133.6893,132.66652,134.13615
359.58472,3.7627845,3.708525,3.7585561,3.8443573,3.7360168,3.7026124,77.59465,0.336628,78.67509,82.62813,79.44967,73.375786,82.386345,84.38065,137.39397,134.59099,135.9641,133.58083,136.37477,137.04117
357.5951,3.7382882,3.7815635,3.740558,3.8351326,3.653912,3.7944865,77.24651,0.3721897,79.94683,77.49356,80.47044,74.03669,87.4347,77.356415,135.81177,137.0968,135.4907,133.3411,137.49011,133.93549
360.61002,3.746029,3.7420568,3.7607868,3.8207884,3.8540483,3.765923,77.43775,0.32015896,79.65475,80.45139,79.47462,75.28783,73.71155,79.85799,136.4011,135.4333,135.82887,134.098,132.99799,135.35506
360.00085,3.739533,3.715273,3.7591867,3.8631382,3.909509,3.8246024,77.75511,0.3572884,80.16485,82.43603,79.488075,72.25326,70.27228,76.04984,136.21129,134.83247,136.09515,133.18503,131.6357,133.82935
359.37128,3.7472618,3.7141638,3.7548625,3.8574874,3.8729434,3.7186975,77.66547,0.3236768,79.629776,82.14203,79.76804,72.39796,72.17579,83.105606,136.58049,134.8751,135.9765,133.39604,132.98921,136.70099
359.20242,3.7385192,3.772685,3.7563856,3.7179587,3.647125,3.6681585,77.571335,0.36476284,80.06651,78.3428,79.58888,82.847855,88.667145,86.92255,136.07852,136.90794,135.9141,136.87422,138.0594,138.01619
358.95096,3.7442527,3.798758,3.7573102,3.6958108,3.7044694,3.6648245,77.728546,0.35264048,79.8699,76.36983,79.53879,84.2313,84.38633,86.73472,136.45708,137.99782,136.09265,137.15337,136.77037,137.97128
358.71133,3.743512,3.7584224,3.7572215,3.712013,3.8054616,3.7400475,77.43167,0.34882686,79.81157,78.790695,79.36522,82.97084,77.15016,81.63223,136.3199,136.4051,135.80757,137.27844,134.41866,135.70058
361.3259,3.7499607,3.67961,3.7552402,3.6616337,3.8524573,3.7064083,77.59926,0.3424284,79.58782,84.31354,80.09365,87.6374,74.32408,84.483505,136.5737,133.19441,136.0003,137.28348,133.40353,137.02112
358.61905,3.7414665,3.725244,3.7535853,3.8050096,3.82015,3.6563804,77.116615,0.36236554,79.62705,81.2647,79.77542,76.51081,75.84642,87.50932,135.90765,134.75664,135.49384,134.3056,133.48973,137.72864
358.64343,3.7530682,3.7572603,3.749029,3.8162913,3.7223954,3.7572281,77.729744,0.32547498,79.32798,79.32217,80.15291,75.48853,83.0297,80.08203,136.92087,136.53648,136.02562,134.3615,136.63707,135.5954
358.96246,3.7495863,3.7345264,3.754792,3.7815926,3.777511,3.7750428,77.480415,0.33612844,79.42362,80.95681,79.835175,78.029,78.692,79.17696,136.6087,135.57812,135.86235,135.04851,135.01581,134.92871
361.34952,3.7543468,3.7298577,3.7568016,3.8057597,3.6442995,3.6457138,77.70723,0.35932788,79.25953,81.353386,80.061935,77.07818,89.65701,89.07662,136.96928,135.54944,135.96306,134.89862,138.56421,138.80858
359.43726,3.7292848,3.717173,3.7589166,3.6355429,3.8995883,3.6691794,77.46063,0.34485167,80.72371,81.87475,79.37829,88.821465,70.94648,86.93696,135.47707,134.9112,135.86557,138.27586,131.01784,137.63806
359.8127,3.7317402,3.7478933,3.7606046,3.6599808,3.8812485,3.6517084,77.554115,0.34902292,80.428345,80.01179,79.417725,87.06885,72.054,88.27593,135.56967,135.83763,135.91277,136.96004,132.27438,138.3
359.6064,3.7313576,3.7701776,3.765063,3.6290002,3.788503,3.6907282,77.26245,0.32896188,80.33348,78.308174,78.924736,89.32234,78.20617,85.441376,135.39757,136.42972,135.7809,138.27147,134.50874,137.29742
357.9537,3.7342591,3.77671,3.755007,3.8864334,3.87341,3.864494,77.00253,0.36689132,79.772514,77.57592,79.46255,70.04092,72.17066,72.88635,135.33165,136.74722,135.42662,131.80988,131.80556,131.10352
359.48996,3.7544763,3.7383761,3.7573295,3.6204967,3.7068574,3.668469,77.289116,0.36186123,78.98403,80.47956,79.63022,89.998634,84.39131,87.07599,136.67699,135.58183,135.6893,137.86967,137.46252,137.86145
358.81314,3.752534,3.7306197,3.749379,3.7781956,3.7235096,3.7443085,77.32865,0.33410203,79.08936,80.9467,80.088425,78.66499,83.11415,81.12854,136.56044,135.32098,135.6675,135.3066,136.8956,135.63193
360.3187,3.7502372,3.7390924,3.7506027,3.72921,3.6775537,3.745968,77.76132,0.37284422,79.55121,80.72166,80.344955,82.372025,86.50375,81.21894,136.82115,135.70593,136.09616,136.77324,137.72697,136.39536
359.07022,3.7335749,3.7278342,3.7523499,3.6341217,3.8235204,3.6693401,77.3983,0.34055853,80.24081,81.24885,79.7739,88.765564,75.58398,86.79933,135.81459,135.12848,135.75543,137.73546,133.7924,137.8319
360.553,3.746982,3.7142756,3.760793,3.842787,3.7772748,3.7107632,77.71462,0.32528836,79.60733,82.13939,79.45381,73.60891,79.39303,83.93508,136.49045,134.69368,136.13474,134.04575,135.31255,137.14317
358.69662,3.7308323,3.758038,3.7453218,3.6894414,3.8453145,3.6717086,77.161,0.3781722,80.31427,78.97487,80.28661,85.025085,74.67692,86.36993,135.34474,135.84776,135.58157,136.51128,132.5707,137.42134
361.23587,3.7430985,3.7227936,3.760411,3.7081776,3.8375392,3.7384996,77.74869,0.30779505,80.02531,81.75853,79.60758,84.03011,74.86483,82.14108,136.15567,135.2149,136.12672,137.03508,134.07466,136.53177
359.53564,3.7314987,3.7306986,3.7531602,3.684436,3.7687004,3.7590673,77.29514,0.2921979,80.16744,80.96251,79.83103,85.41093,79.80418,80.49735,135.4052,135.0166,135.73994,137.23726,135.2549,135.3529
359.20908,3.7494957,3.7171953,3.7498686,3.6248405,3.88109,3.6720898,77.1995,0.31337702,79.18513,82.00986,80.140495,89.88077,71.48581,86.7742,136.39984,134.53394,135.58665,137.74533,131.75737,137.26938
358.0413,3.7398062,3.731065,3.7484558,3.676928,3.7735496,3.7985864,77.422844,0.37683707,79.86178,80.69977,80.07637,85.54522,79.15659,77.28262,135.8195,135.09369,135.71753,137.62968,134.83043,133.951
358.57007,3.748715,3.7516363,3.7530527,3.6488988,3.6909707,3.7953992,77.53267,0.34001315,79.430916,79.78882,79.83517,87.841194,85.33496,77.25355,136.60443,136.12599,135.9788,137.87132,137.2928,134.15448
358.37054,3.7352355,3.7326565,3.7534058,3.7414584,3.6895375,3.74667,77.45763,0.3433339,80.158806,80.81872,79.53291,80.76853,85.566864,80.854866,135.85359,135.48604,135.81355,136.03806,137.04453,135.6354
359.1059,3.7359297,3.7412803,3.7543964,3.7829597,3.9059937,3.6919143,77.601814,0.35425946,80.31098,80.433914,79.732925,77.58602,70.01711,84.95463,135.82079,135.80971,136.04681,135.30928,131.46257,137.44183
359.3196,3.7375665,3.7292113,3.7538037,3.7759836,3.9041672,3.6969655,77.554825,0.3253942,80.06666,81.084274,79.842926,78.57044,70.034454,84.429214,135.85458,135.3171,135.943,135.65018,130.99992,137.1077
359.3544,3.7203345,3.7057023,3.7515616,3.8087072,3.7154856,3.705983,77.39608,0.32320666,80.93854,82.48066,79.970505,76.239265,83.58061,83.90632,134.92323,134.37846,135.7258,134.82399,136.60248,136.65907
359.71518,3.7499964,3.744673,3.7540946,3.7140434,3.797651,3.7400765,77.517654,0.34035045,79.40464,79.964386,79.91288,83.31328,77.578316,82.06226,136.57932,135.94247,135.82735,136.49431,134.32329,136.1287
359.134,3.750603,3.7434428,3.7538314,3.718117,3.7747934,3.6661894,77.58715,0.32751325,79.41143,80.32508,79.82094,82.87405,79.42723,87.14733,136.55745,135.7634,135.85974,136.59555,134.99261,138.05472
358.9389,3.7460523,3.7418325,3.7572029,3.674032,3.6323996,3.7777147,77.46695,0.34213287,79.44601,80.19049,79.42652,85.928696,89.73173,78.69302,136.21883,135.73468,135.81285,137.15129,137.94635,134.77357
360.06647,3.738481,3.7847908,3.7571177,3.825743,3.773778,3.7355244,77.61638,0.32285202,80.088646,77.30201,79.7515,74.934235,79.12068,82.06104,136.1566,137.2277,136.00183,134.2884,135.80151,136.38298
359.89114,3.746833,3.7617157,3.7560086,3.8924456,3.7165325,3.75727,77.62454,0.33046725,79.6775,78.84009,79.75506,70.05918,83.417366,80.570915,136.43576,136.28284,136.02542,132.36777,136.75136,135.53719
359.23447,3.7356381,3.7663538,3.7546592,3.6301975,3.6444426,3.8039532,77.43137,0.34165746,80.15687,78.51707,79.777405,89.61133,88.82474,77.16352,135.77367,136.65013,135.87463,138.11778,138.19759,133.88016
357.12387,3.753955,3.7393444,3.7438138,3.8061368,3.7396271,3.8832564,76.79689,0.3755779,78.50599,79.903076,80.15654,75.63409,81.3482,71.68257,136.39154,135.07767,135.24648,134.01324,135.04066,130.1448
359.3397,3.7503173,3.7675846,3.7528782,3.7928312,3.6911805,3.767652,77.19042,0.34235728,79.04195,78.4012,79.89668,77.6039,85.43327,79.81152,136.41904,136.37973,135.63173,134.85838,137.14485,134.79066
360.80618,3.727945,3.7823174,3.755089,3.6626594,3.797115,3.669399,77.47386,0.3582384,80.65399,77.61663,80.03521,87.35497,77.78709,87.23965,135.38077,136.85126,135.85643,137.68855,135.03745,137.74695
359.55188,3.737256,3.7497344,3.746368,3.7639935,3.7512379,3.6870372,77.51413,0.34444448,80.13765,79.80557,80.3553,79.50638,81.17643,85.28881,135.9199,135.86601,135.8698,135.39827,135.28021,137.41643
359.774,3.7382174,3.7470584,3.7457852,3.75818,3.7391336,3.6851854,77.55444,0.34500977,80.10047,79.8798,80.44421,79.82825,82.010765,85.5157,136.00627,135.85992,135.96426,135.62772,135.72667,137.47241
359.36084,3.7373188,3.740934,3.7489142,3.672709,3.6994429,3.7296972,77.66148,0.33861625,80.26217,80.46921,80.10164,85.9884,84.55162,82.37829,136.02335,135.86368,136.03719,137.69244,137.23605,136.45296
358.56915,3.7492988,3.749024,3.7569742,3.8686266,3.7986832,3.768068,76.91611,0.33333233,78.97626,79.431076,79.353516,71.75974,77.55539,79.88773,136.21144,135.59238,135.3763,132.10497,134.012,134.59317
359.1929,3.753084,3.7681465,3.7603145,3.8170137,3.8199527,3.7508183,77.31203,0.33795217,79.14532,78.458496,79.163765,75.80909,76.383064,80.75357,136.7223,136.43886,135.81068,134.12743,133.82953,135.52129
357.93304,3.7433496,3.8127596,3.7503405,3.8193269,3.6380265,3.7244105,77.69441,0.36194935,79.91199,75.547844,79.845215,74.88218,88.76814,82.35678,136.43967,138.35905,136.04384,134.0989,138.17725,136.37622
358.13565,3.748565,3.739162,3.7503567,3.875554,3.8283796,3.799887,77.3396,0.31630856,79.319466,80.18804,79.894135,70.91996,74.82485,77.188675,136.46295,135.53905,135.71257,132.03305,133.73462,133.59795
360.42114,3.7485483,3.691949,3.7551951,3.8685133,3.6414397,3.8458025,77.72064,0.35419574,79.76705,83.82841,80.02134,72.388596,89.21535,74.53631,136.64745,133.91814,136.08614,133.34845,138.67114,133.07004
358.64767,3.7343576,3.7819293,3.7544932,3.7434065,3.8122537,3.6347733,77.3324,0.3420438,80.054985,77.38904,79.63169,80.96153,76.22076,89.108086,135.67003,136.95732,135.77364,136.01366,134.00626,138.46619
358.25412,3.7391381,3.7571886,3.7425008,3.7684135,3.8754847,3.741109,77.00072,0.36851948,79.79057,78.81753,80.460686,78.597275,71.68434,81.69885,135.69058,135.95364,135.22922,134.71988,131.80568,135.37816
359.27682,3.7437928,3.7256193,3.748334,3.6636147,3.8198633,3.711625,77.22202,0.3592361,79.50801,81.35002,80.17365,86.612495,75.81877,83.94629,136.06216,134.75702,135.65929,137.39832,134.15378,136.70546
358.52075,3.7323337,3.740683,3.7472067,3.7404778,3.784726,3.6817281,77.42464,0.34060776,80.38555,80.174576,80.066734,80.7378,78.04248,85.879776,135.64905,135.789,135.76727,136.10269,134.99356,137.43486
358.50333,3.7539775,3.7596304,3.7551358,3.7880948,3.7692456,3.735485,77.36887,0.33333516,79.098274,78.87744,79.66883,77.46791,79.758514,81.725845,136.6745,136.1478,135.76729,134.94347,134.97615,135.81885
357.77863,3.7335994,3.7529285,3.7492926,3.6555939,3.7099555,3.6868474,77.48435,0.33008593,80.17571,79.284355,79.81738,87.20546,83.42047,85.13667,135.84013,136.2475,135.84447,137.82806,136.8583,137.0807
358.70554,3.7316916,3.7522287,3.7578878,3.649175,3.7921627,3.6668181,77.51641,0.31962785,80.30812,79.436806,79.437805,87.775085,77.84873,86.84122,135.56395,135.89537,135.95036,137.774,134.7545,137.79237
359.2033,3.7443585,3.7847035,3.7527351,3.6729217,3.7118304,3.7626336,77.582634,0.33143368,79.58744,77.289185,79.91993,86.02286,83.68912,80.04596,136.23758,137.204,135.86288,137.48788,137.01173,135.30782
359.30258,3.744374,3.789877,3.7521908,3.673074,3.7173324,3.7577844,77.55431,0.3323472,79.72978,76.90577,79.882164,86.098854,83.31047,80.368744,136.33945,137.46971,135.89784,137.52267,136.6547,135.45255
359.43597,3.7445238,3.7651186,3.7525716,3.8048928,3.8967988,3.7281651,77.55408,0.33185402,79.68866,78.587326,79.89079,76.32021,70.27388,82.44522,136.40962,136.63899,135.9265,134.75874,131.65297,136.48761
360.1326,3.7528105,3.7204745,3.7605581,3.7332911,3.895108,3.8331325,77.238174,0.3611973,79.102425,81.81078,79.44169,81.595825,71.41085,75.55693,136.53894,134.6365,135.65297,136.37093,131.26366,133.02515
359.46985,3.7410095,3.7196293,3.759407,3.7348022,3.6986203,3.8051248,77.488144,0.35307702,79.89028,81.864334,79.40301,81.58122,84.77972,76.99762,136.14647,135.05785,135.95734,136.4272,137.18307,134.036
359.4651,3.7363083,3.7688582,3.751821,3.7266426,3.664612,3.7059212,77.48849,0.3174285,80.185814,78.49955,79.974495,82.621025,87.38957,84.23258,135.84747,136.90463,135.84418,136.56917,137.51776,136.83092
359.99655,3.7308245,3.7648823,3.7513154,3.8293693,3.6456087,3.7555337,77.558136,0.3442833,80.622444,78.837036,80.21709,74.989586,88.513794,80.60086,135.53387,136.50417,135.89792,134.36346,138.30563,135.65422
357.47977,3.7471476,3.716709,3.7495337,3.7761161,3.6786594,3.705066,77.22019,0.3088085,79.36729,81.83631,79.845055,78.265335,86.37351,83.82999,136.35086,134.62337,135.63562,134.95215,137.39015,136.56987
358.21533,3.7512968,3.7040596,3.752316,3.6492448,3.635126,3.7781885,77.48373,0.32846332,79.16637,82.67058,79.661415,87.725044,88.963486,78.65321,136.68938,134.14757,135.8661,137.71274,138.56195,134.7545
360.06842,3.7467654,3.7432044,3.7511806,3.6676178,3.6505618,3.7840374,77.67063,0.3495017,79.63799,80.371826,80.29813,86.64207,88.91561,78.534744,136.49657,135.8841,135.97495,137.80565,138.12077,134.6785
359.02713,3.747425,3.7655184,3.7498,3.8819814,3.7747004,3.691858,77.24033,0.3373912,79.28345,78.51082,80.07878,70.9333,78.75153,85.08438,136.1473,136.49461,135.58537,132.14061,135.10924,137.06155
